"Year","Date","Elevation","Nest","Nest.type","ID","Blood.ID","Mass..g.","AS.Right..mm.","AS.Left..mm.","Notes","RFID","OLD_RFID","P_sex"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13640","LF1252",10.67,15.5,14.5,NA,"0700EDDB07","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13641","LF1253",10.68,15.5,15.5,NA,"0700EDF0A1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13641","LF1253",10.68,15.5,15.5,NA,"0700EDDB07","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13642","LF1254",12.15,15.5,15,NA,"0700EDF0A1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13642","LF1254",12.15,15.5,15,NA,"0700EDDB07","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13643","LF1255",11.99,15.5,17,NA,"0700EDF0A1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13643","LF1255",11.99,15.5,17,NA,"0700EDDB07","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13644","LF1256",10.81,13,12,NA,"0700EDF0A1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","90AL","INITIAL","2820-13644","LF1256",10.81,13,12,NA,"0700EDDB07","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13645","LF1257",11.34,22,21,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13645","LF1257",11.34,22,21,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13646","LF1258",12.78,20.5,20,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13646","LF1258",12.78,20.5,20,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13647","LF1259",12.51,22,21.5,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13647","LF1259",12.51,22,21.5,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13648","LF1260",12.41,21.5,21,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13648","LF1260",12.41,21.5,21,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13649","LF1261",13,22,22.5,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13649","LF1261",13,22,22.5,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13650","LF1262",11.96,21,21,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13650","LF1262",11.96,21,21,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13651","LF1263",14.02,20,19.5,NA,"0700EDECE1","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","69-1L","INITIAL","2820-13651","LF1263",14.02,20,19.5,NA,"0700EDAAAB","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13652","LF1264",12.67,21,20.5,NA,"0700EDAA04","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13652","LF1264",12.67,21,20.5,NA,"0700EE04FF","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13653","LF1265",13.32,23,22,NA,"0700EDAA04","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13653","LF1265",13.32,23,22,NA,"0700EE04FF","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13654","LF1266",12.22,19.5,20,NA,"0700EDAA04","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13654","LF1266",12.22,19.5,20,NA,"0700EE04FF","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13655","LF1267",12.18,20,19.5,NA,"0700EDAA04","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13655","LF1267",12.18,20,19.5,NA,"0700EE04FF","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13656","LF1268",13.18,21,21.5,NA,"0700EDAA04","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","37-2L","INITIAL","2820-13656","LF1268",13.18,21,21.5,NA,"0700EE04FF","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13657","LF1269",12.98,20.5,20.5,NA,"0700ED8ABC","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13657","LF1269",12.98,20.5,20.5,NA,"0300035D05","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13658","LF1270",12.12,17,17,NA,"0700ED8ABC","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13658","LF1270",12.12,17,17,NA,"0300035D05","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13659","LF1271",12.44,17,15,NA,"0700ED8ABC","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13659","LF1271",12.44,17,15,NA,"0300035D05","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13660","LF1272",11.94,18,17,NA,"0700ED8ABC","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13660","LF1272",11.94,18,17,NA,"0300035D05","","F"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13661","LF1273",12.38,17,16,NA,"0700ED8ABC","","M"
2018,"Fri Jun 29 00:00:00 PDT 2018","L","25-1L","INITIAL","2820-13661","LF1273",12.38,17,16,NA,"0300035D05","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13662","HF746",13.16,25,24,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13662","HF746",13.16,25,24,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13663","HF747",13.47,23,22,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13663","HF747",13.47,23,22,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13664","HF748",13.16,22,22,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13664","HF748",13.16,22,22,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13665","HF749",13.28,23,24,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13665","HF749",13.28,23,24,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13666","HF750",12.46,26,27,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13666","HF750",12.46,26,27,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13667","HF751",12.8,24,24.5,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13667","HF751",12.8,24,24.5,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13668","HF752",13.5,22,24,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13668","HF752",13.5,22,24,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13669","HF753",12.99,25,24,NA,"030001F885","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","10H","INITIAL","2820-13669","HF753",12.99,25,24,NA,"0700ED9998","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13670","HF754",13.2,19,18,NA,"011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13670","HF754",13.2,19,18,NA,"011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13671","HF755",13.47,20.5,20,NA,"011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13671","HF755",13.47,20.5,20,NA,"011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13672","HF756",12.24,22,23,NA,"011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13672","HF756",12.24,22,23,NA,"011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13673","HF757",12.34,20,19.5,"Parasite on chick.","011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13673","HF757",12.34,20,19.5,"Parasite on chick.","011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13674","HF758",12.87,22,22,NA,"011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13674","HF758",12.87,22,22,NA,"011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13675","HF759",11.47,19,19,NA,"011017A375","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B11H","INITIAL","2820-13675","HF759",11.47,19,19,NA,"011017A3DB","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13676","HF760",12.11,19,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13676","HF760",12.11,19,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13677","HF761",12.74,20,19,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13677","HF761",12.74,20,19,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13678","HF762",12.81,21.5,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13678","HF762",12.81,21.5,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13679","HF763",12.36,21,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13679","HF763",12.36,21,21,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13680","HF764",11.5,20,19.5,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13680","HF764",11.5,20,19.5,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13681","HF765",12.17,20.5,20.5,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE4471","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","H","B17H","INITIAL","2820-13681","HF765",12.17,20.5,20.5,"Written in nestling banding book as Box 17, but 17 was inactive this year.","0700EE3453","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13682","LF1274",11.71,19,19,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13682","LF1274",11.71,19,19,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13683","LF1275",11.59,19,19,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13683","LF1275",11.59,19,19,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13684","LF1276",13.03,20,20.5,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13684","LF1276",13.03,20,20.5,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13685","LF1277",12.64,17,17,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13685","LF1277",12.64,17,17,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13686","LF1278",12.16,16,17,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13686","LF1278",12.16,16,17,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13687","LF1279",13.11,18,18,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13687","LF1279",13.11,18,18,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13688","LF1280",11.46,17,17,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13688","LF1280",11.46,17,17,NA,"0700EE279D","","F"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13689","LF1281",11.82,15,17,NA,"0700ED88B3","","M"
2018,"Sat Jun 30 00:00:00 PDT 2018","L","83L","INITIAL","2820-13689","LF1281",11.82,15,17,NA,"0700EE279D","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13690","HF766",13.09,21,20,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13690","HF766",13.09,21,20,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13691","HF767",12.35,19,19,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13691","HF767",12.35,19,19,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13692","HF768",11.37,18,18,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13692","HF768",11.37,18,18,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13693","HF769",11.58,21,21,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13693","HF769",11.58,21,21,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13694","HF770",11.92,18,19,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13694","HF770",11.92,18,19,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13695","HF771",12.27,17,17,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13695","HF771",12.27,17,17,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13696","HF772",11.78,20,20.5,"Blood samples might be contaminated from 2820-13709.","011017A7DF","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","43-2H","INITIAL","2820-13696","HF772",11.78,20,20.5,"Blood samples might be contaminated from 2820-13709.","0700EDB70E","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13697","HF773",11.36,13,13,"Blood samples might be contaminated from 2820-13709.","0700EDD4DE","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13697","HF773",11.36,13,13,"Blood samples might be contaminated from 2820-13709.","011017A83A","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13698","HF774",11.5,10,10,"Blood samples might be contaminated from 2820-13709.","0700EDD4DE","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13698","HF774",11.5,10,10,"Blood samples might be contaminated from 2820-13709.","011017A83A","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13699","HF775",11.46,13,13,"Blood samples might be contaminated from 2820-13709.","0700EDD4DE","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13699","HF775",11.46,13,13,"Blood samples might be contaminated from 2820-13709.","011017A83A","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13700","HF776",9.32,9,7,"Blood samples might be contaminated from 2820-13709.","0700EDD4DE","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13700","HF776",9.32,9,7,"Blood samples might be contaminated from 2820-13709.","011017A83A","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13701","HF777",8.5,6,6.5,"Weird, lumpy, discolored abdomen. Blood samples might be contaminated from 2820-13709.","0700EDD4DE","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","29-3H","INITIAL","2820-13701","HF777",8.5,6,6.5,"Weird, lumpy, discolored abdomen. Blood samples might be contaminated from 2820-13709.","011017A83A","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13702","HF778",12.66,21,22,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13702","HF778",12.66,21,22,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13703","HF779",11.74,19.5,19.5,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13703","HF779",11.74,19.5,19.5,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13704","HF780",11.39,19,18.5,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13704","HF780",11.39,19,18.5,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13705","HF781",12.72,19,19,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13705","HF781",12.72,19,19,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13706","HF782",11.83,21,20,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13706","HF782",11.83,21,20,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13707","HF783",12.1,20.5,20,"Blood samples might be contaminated from 2820-13709.","0700EE42B1","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","35-1H","INITIAL","2820-13707","HF783",12.1,20.5,20,"Blood samples might be contaminated from 2820-13709.","0700EE3C13","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13708","HF784",11.58,19.5,19.5,"Blood samples might be contaminated from 2820-13709.","0700EE0329","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13708","HF784",11.58,19.5,19.5,"Blood samples might be contaminated from 2820-13709.","0700ED9947","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13709","HF785",11.98,18,18,"Blood sample leaked, not much left.","0700EE0329","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13709","HF785",11.98,18,18,"Blood sample leaked, not much left.","0700ED9947","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13710","HF786",12.94,19,19,"Blood samples might be contaminated from 2820-13709.","0700EE0329","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13710","HF786",12.94,19,19,"Blood samples might be contaminated from 2820-13709.","0700ED9947","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13711","HF787",10.78,15,11,"Blood samples might be contaminated from 2820-13709.","0700EE0329","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13711","HF787",10.78,15,11,"Blood samples might be contaminated from 2820-13709.","0700ED9947","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13712","HF788",11.98,19.5,18,"Blood samples might be contaminated from 2820-13709.","0700EE0329","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","17-1H","INITIAL","2820-13712","HF788",11.98,19.5,18,"Blood samples might be contaminated from 2820-13709.","0700ED9947","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13713","HF789",12.23,22,22,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13713","HF789",12.23,22,22,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13714","HF790",12.58,20,19,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13714","HF790",12.58,20,19,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13715","HF791",11.48,22,21,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13715","HF791",11.48,22,21,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13716","HF792",13.12,23,23,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13716","HF792",13.12,23,23,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13717","HF793",12.02,21,21,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13717","HF793",12.02,21,21,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13718","HF794",12.59,23,22,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13718","HF794",12.59,23,22,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13719","HF795",12.17,21.5,22,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13719","HF795",12.17,21.5,22,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13720","HF796",13.43,20,19.5,NA,"0700EDC3CB","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","15H","INITIAL","2820-13720","HF796",13.43,20,19.5,NA,"0700EDD2A3","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13721","HF797",13.8,21,21,NA,"0700EDB49C","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13721","HF797",13.8,21,21,NA,"0700EE08CB","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13722","HF798",13.61,23,23,NA,"0700EDB49C","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13722","HF798",13.61,23,23,NA,"0700EE08CB","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13723","HF799",14.27,22,22,NA,"0700EDB49C","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13723","HF799",14.27,22,22,NA,"0700EE08CB","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13724","HF800",12.38,16,16,NA,"0700EDB49C","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13724","HF800",12.38,16,16,NA,"0700EE08CB","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13725","HF801",12.72,19.5,20,NA,"0700EDB49C","","M"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13725","HF801",12.72,19.5,20,NA,"0700EE08CB","","F"
2018,"Sun Jul 01 00:00:00 PDT 2018","H","B2H","INITIAL","2820-13726","HF802",13.11,17,16,NA,"0700EDB49C","","M"
